ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-01-04,55795694.08628522,43505355.71179488,62959471.278436,55795694.08628522,55795694.08628522,-2384410.84997625,-2384410.84997625,-2384410.84997625,257615.59947290953,257615.59947290953,257615.59947290953,-2642026.449449159,-2642026.449449159,-2642026.449449159,0.0,0.0,0.0,53411283.23630897
2025-01-05,55794381.2187509,44146529.728858024,62175490.61136353,55794381.2187509,55794381.2187509,-2548920.1680060094,-2548920.1680060094,-2548920.1680060094,26329.72047473128,26329.72047473128,26329.72047473128,-2575249.8884807406,-2575249.8884807406,-2575249.8884807406,0.0,0.0,0.0,53245461.05074489
2025-01-06,55793068.35121658,43648822.00855847,61693557.54418396,55793068.35121658,55793068.369223736,-3539817.1306641083,-3539817.1306641083,-3539817.1306641083,-1086491.7805186862,-1086491.7805186862,-1086491.7805186862,-2453325.3501454224,-2453325.3501454224,-2453325.3501454224,0.0,0.0,0.0,52253251.22055247
2025-01-07,55791755.48368226,43200839.91781264,61878554.49243169,55791755.42741045,55791755.674130894,-3137653.3515691096,-3137653.3515691096,-3137653.3515691096,-859143.599237647,-859143.599237647,-859143.599237647,-2278509.7523314627,-2278509.7523314627,-2278509.7523314627,0.0,0.0,0.0,52654102.13211315
2025-01-08,55790442.61614794,45429773.73835792,63566867.29644895,55790442.25389344,55790443.02340906,-1482395.7412925698,-1482395.7412925698,-1482395.7412925698,572021.3035149955,572021.3035149955,572021.3035149955,-2054417.0448075654,-2054417.0448075654,-2054417.0448075654,0.0,0.0,0.0,54308046.87485537
2025-01-09,55789129.748613626,44609956.01519007,63903197.33709394,55789129.17250933,55789130.43991517,-1362597.9466641129,-1362597.9466641129,-1362597.9466641129,423331.83240447065,423331.83240447065,423331.83240447065,-1785929.7790685836,-1785929.7790685836,-1785929.7790685836,0.0,0.0,0.0,54426531.801949516
2025-01-10,55787816.8810793,45309464.371861085,64159221.37023034,55787815.86208509,55787817.81798238,-812739.9246795628,-812739.9246795628,-812739.9246795628,666336.9238912988,666336.9238912988,666336.9238912988,-1479076.8485708616,-1479076.8485708616,-1479076.8485708616,0.0,0.0,0.0,54975076.95639974
2025-01-11,55786504.013544984,45608758.85218082,63149292.47917414,55786502.72420885,55786505.42249011,-883265.0101251954,-883265.0101251954,-883265.0101251954,257615.59947206327,257615.59947206327,257615.59947206327,-1140880.6095972585,-1140880.6095972585,-1140880.6095972585,0.0,0.0,0.0,54903239.00341979
2025-01-12,55785191.14601067,46001508.25994368,64035089.9601598,55785189.45540265,55785192.9249677,-752847.7043599276,-752847.7043599276,-752847.7043599276,26329.720473618672,26329.720473618672,26329.720473618672,-779177.4248335462,-779177.4248335462,-779177.4248335462,0.0,0.0,0.0,55032343.44165074
2025-01-13,55783878.27847635,45777053.53508552,64727930.753055096,55783876.225148015,55783880.610853955,-1488908.174676617,-1488908.174676617,-1488908.174676617,-1086491.7805204764,-1086491.7805204764,-1086491.7805204764,-402416.39415614045,-402416.39415614045,-402416.39415614045,0.0,0.0,0.0,54294970.10379973
2025-01-14,55782565.410942025,45396172.50482395,64532526.22759707,55782562.79079734,55782568.23982218,-878585.2293653783,-878585.2293653783,-878585.2293653783,-859143.5992355742,-859143.5992355742,-859143.5992355742,-19441.63012980392,-19441.63012980392,-19441.63012980392,0.0,0.0,0.0,54903980.18157665
2025-01-15,55781252.54340771,46893564.50195353,65247231.17303451,55781249.36390066,55781256.02993849,932757.4204698451,932757.4204698451,932757.4204698451,572021.3035159213,572021.3035159213,572021.3035159213,360736.1169539236,360736.1169539236,360736.1169539236,0.0,0.0,0.0,56714009.96387755
2025-01-16,55779939.67587339,47587008.960944735,66329645.731578715,55779936.140269,55779943.58886707,1152504.2227884352,1152504.2227884352,1152504.2227884352,423331.83240471035,423331.83240471035,423331.83240471035,729172.3903837248,729172.3903837248,729172.3903837248,0.0,0.0,0.0,56932443.89866183
2025-01-17,55778626.808339074,48031215.28604139,66874216.626217134,55778622.76200401,55778631.279076666,1743557.2211918952,1743557.2211918952,1743557.2211918952,666336.9238909113,666336.9238909113,666336.9238909113,1077220.297300984,1077220.297300984,1077220.297300984,0.0,0.0,0.0,57522184.02953097
2025-01-18,55777313.94080475,48128415.396234006,66977308.041198626,55777309.02211179,55777318.987594366,1654369.5461435844,1654369.5461435844,1654369.5461435844,257615.59947428896,257615.59947428896,257615.59947428896,1396753.9466692957,1396753.9466692957,1396753.9466692957,0.0,0.0,0.0,57431683.48694833
2025-01-19,55776001.07327043,48290124.24575322,66600225.289434075,55775995.31265435,55776006.902678296,1706707.8182590636,1706707.8182590636,1706707.8182590636,26329.720472506222,26329.720472506222,26329.720472506222,1680378.0977865574,1680378.0977865574,1680378.0977865574,0.0,0.0,0.0,57482708.89152949
2025-01-20,55774688.205736116,47466758.916814506,65208977.559185326,55774681.907998726,55774694.337971844,835126.6579122619,835126.6579122619,835126.6579122619,-1086491.7805182708,-1086491.7805182708,-1086491.7805182708,1921618.4384305326,1921618.4384305326,1921618.4384305326,0.0,0.0,0.0,56609814.86364838
2025-01-21,55773375.3382018,48165996.4671754,65981744.721528344,55773368.42533765,55773382.0416409,1255943.8403871285,1255943.8403871285,1255943.8403871285,-859143.5992335015,-859143.5992335015,-859143.5992335015,2115087.43962063,2115087.43962063,2115087.43962063,0.0,0.0,0.0,57029319.17858893
2025-01-22,55772062.470667474,49957173.820388824,67570028.88570033,55772054.716671415,55772069.56242477,2828642.7023576084,2828642.7023576084,2828642.7023576084,572021.3035156237,572021.3035156237,572021.3035156237,2256621.3988419846,2256621.3988419846,2256621.3988419846,0.0,0.0,0.0,58600705.17302508
2025-01-23,55770749.60313316,49504009.34940846,67771647.06472944,55770741.12946847,55770757.342081875,2766716.8994875886,2766716.8994875886,2766716.8994875886,423331.83240442467,423331.83240442467,423331.83240442467,2343385.067083164,2343385.067083164,2343385.067083164,0.0,0.0,0.0,58537466.50262074
2025-01-24,55769436.73559884,50186346.99600925,68685992.26031892,55769427.60720245,55769445.420268394,3040278.059370515,3040278.059370515,3040278.059370515,666336.9238910768,666336.9238910768,666336.9238910768,2373941.135479438,2373941.135479438,2373941.135479438,0.0,0.0,0.0,58809714.79496936
2025-01-25,55768123.86806452,49811118.76486532,67961289.63201515,55768113.82656686,55768133.578605056,2605898.409876046,2605898.409876046,2605898.409876046,257615.59947374757,257615.59947374757,257615.59947374757,2348282.8104022983,2348282.8104022983,2348282.8104022983,0.0,0.0,0.0,58374022.27794057
2025-01-26,55766811.0005302,48732623.46856321,67265881.14747344,55766800.294481,55766821.33153608,2294158.425676725,2294158.425676725,2294158.425676725,26329.720471393615,26329.720471393615,26329.720471393615,2267828.705205331,2267828.705205331,2267828.705205331,0.0,0.0,0.0,58060969.426206924
2025-01-27,55765498.13299588,48159870.19578379,66294489.77581229,55765486.660508715,55765508.95212349,1048888.514479628,1048888.514479628,1048888.514479628,-1086491.780520061,-1086491.780520061,-1086491.780520061,2135380.2949996893,2135380.2949996893,2135380.2949996893,0.0,0.0,0.0,56814386.64747551
2025-01-28,55764185.265461564,47504801.39954773,66206062.885560244,55764172.791981384,55764196.75689586,1095899.5905201794,1095899.5905201794,1095899.5905201794,-859143.5992347867,-859143.5992347867,-859143.5992347867,1955043.189754966,1955043.189754966,1955043.189754966,0.0,0.0,0.0,56860084.855981745
2025-01-29,55762872.39792725,48701310.27012959,67270271.28693153,55762858.910314605,55762884.714207985,2304135.75655912,2304135.75655912,2304135.75655912,572021.3035177729,572021.3035177729,572021.3035177729,1732114.4530413474,1732114.4530413474,1732114.4530413474,0.0,0.0,0.0,58067008.154486366
2025-01-30,55761559.53039292,48649118.36990143,66707401.151103124,55761545.29156388,55761572.72991173,1896270.9345709113,1896270.9345709113,1896270.9345709113,423331.832404139,423331.832404139,423331.832404139,1472939.1021667721,1472939.1021667721,1472939.1021667721,0.0,0.0,0.0,57657830.46496383
2025-01-31,55760246.662858605,48173568.54289268,66943411.39845019,55760231.30049715,55760260.83826222,1851076.6695016522,1851076.6695016522,1851076.6695016522,666336.9238912301,666336.9238912301,666336.9238912301,1184739.745610422,1184739.745610422,1184739.745610422,0.0,0.0,0.0,57611323.33236026
2025-02-01,55758933.79532429,47635231.02600027,66563426.28282569,55758917.79839266,55758949.01472555,1133039.6225931034,1133039.6225931034,1133039.6225931034,257615.59947392525,257615.59947392525,257615.59947392525,875424.0231191781,875424.0231191781,875424.0231191781,0.0,0.0,0.0,56891973.41791739
2025-02-02,55757620.92778997,47427685.18220374,65224838.21387365,55757603.96566759,55757636.95767636,579704.8139852736,579704.8139852736,579704.8139852736,26329.720471849454,26329.720471849454,26329.720471849454,553375.0935134242,553375.0935134242,553375.0935134242,0.0,0.0,0.0,56337325.741775244
2025-02-03,55756308.06025565,45531075.36844696,63475210.88477601,55756289.799328566,55756325.04076507,-859260.9308971447,-859260.9308971447,-859260.9308971447,-1086491.7805200492,-1086491.7805200492,-1086491.7805200492,227230.84962290435,227230.84962290435,227230.84962290435,0.0,0.0,0.0,54897047.1293585
2025-02-04,55754995.19272133,45525406.40458488,64337824.20769783,55754976.28327454,55755013.12187553,-953485.7819046292,-953485.7819046292,-953485.7819046292,-859143.5992369874,-859143.5992369874,-859143.5992369874,-94342.18266764164,-94342.18266764164,-94342.18266764164,0.0,0.0,0.0,54801509.4108167
2025-02-05,55753682.32518701,47097330.2639641,65119974.17966299,55753662.43945471,55753701.206448026,169147.113025871,169147.113025871,169147.113025871,572021.3035139103,572021.3035139103,572021.3035139103,-402874.1904880392,-402874.1904880392,-402874.1904880392,0.0,0.0,0.0,55922829.43821289
2025-02-06,55752369.457652695,45962471.20328709,64008676.395701595,55752348.18545222,55752389.90200832,-266978.81460028375,-266978.81460028375,-266978.81460028375,423331.83240385336,423331.83240385336,423331.83240385336,-690310.6470041372,-690310.6470041372,-690310.6470041372,0.0,0.0,0.0,55485390.643052414
2025-02-07,55751056.59011837,46133125.28100659,64291362.44937442,55751033.92762082,55751078.57369488,-282881.3860956703,-282881.3860956703,-282881.3860956703,666336.9238913959,666336.9238913959,666336.9238913959,-949218.3099870661,-949218.3099870661,-949218.3099870661,0.0,0.0,0.0,55468175.2040227
2025-02-08,55749743.722584054,45066492.39678141,63563016.775030635,55749720.18998679,55749766.808834486,-915357.6193344792,-915357.6193344792,-915357.6193344792,257615.5994730791,257615.5994730791,257615.5994730791,-1172973.2188075583,-1172973.2188075583,-1172973.2188075583,0.0,0.0,0.0,54834386.10324957
2025-02-09,55748430.85504974,45542019.26815307,63673552.222802155,55748406.58966067,55748455.17705575,-1329596.0631132375,-1329596.0631132375,-1329596.0631132375,26329.720469168544,26329.720469168544,26329.720469168544,-1355925.7835824061,-1355925.7835824061,-1355925.7835824061,0.0,0.0,0.0,54418834.7919365
2025-02-10,55747117.98751542,44029013.62591867,62654127.45189672,55747092.560255215,55747143.730314955,-2580030.492924416,-2580030.492924416,-2580030.492924416,-1086491.780520037,-1086491.780520037,-1086491.780520037,-1493538.712404379,-1493538.712404379,-1493538.712404379,0.0,0.0,0.0,53167087.494591005
2025-02-11,55745805.119981095,43436224.55166275,62875743.78059549,55745779.0312045,55745831.956158996,-2441637.886933518,-2441637.886933518,-2441637.886933518,-859143.5992382728,-859143.5992382728,-859143.5992382728,-1582494.2876952454,-1582494.2876952454,-1582494.2876952454,0.0,0.0,0.0,53304167.233047575
2025-02-12,55744492.25244678,46013499.19258051,64341079.84800459,55744465.53634192,55744520.09007533,-1048747.0553676125,-1048747.0553676125,-1048747.0553676125,572021.3035148361,572021.3035148361,572021.3035148361,-1620768.3588824486,-1620768.3588824486,-1620768.3588824486,0.0,0.0,0.0,54695745.19707917
2025-02-13,55743179.38491246,45774545.62705268,64377839.346761145,55743151.152483255,55743208.630462684,-1184337.5093573914,-1184337.5093573914,-1184337.5093573914,423331.8324040931,423331.8324040931,423331.8324040931,-1607669.3417614845,-1607669.3417614845,-1607669.3417614845,0.0,0.0,0.0,54558841.87555507
2025-02-14,55741866.517378144,46032926.62743249,63471352.48738953,55741837.09253738,55741897.11392289,-877504.5552788158,-877504.5552788158,-877504.5552788158,666336.923891285,666336.923891285,666336.923891285,-1543841.4791701008,-1543841.4791701008,-1543841.4791701008,0.0,0.0,0.0,54864361.96209933
2025-02-15,55740553.64984382,44533077.137620434,63758967.22297575,55740522.88368408,55740585.29885807,-1173616.9965388414,-1173616.9965388414,-1173616.9965388414,257615.59947223298,257615.59947223298,257615.59947223298,-1431232.5960110743,-1431232.5960110743,-1431232.5960110743,0.0,0.0,0.0,54566936.65330498
2025-02-16,55739240.7823095,45864314.933522046,64230007.680273525,55739208.830649585,55739273.59024888,-1246697.826643099,-1246697.826643099,-1246697.826643099,26329.72047378529,26329.72047378529,26329.72047378529,-1273027.5471168845,-1273027.5471168845,-1273027.5471168845,0.0,0.0,0.0,54492542.9556664
2025-02-17,55737927.914775185,44101176.953838825,62544297.8784587,55737894.716256656,55737962.180800326,-2160041.262728337,-2160041.262728337,-2160041.262728337,-1086491.7805200252,-1086491.7805200252,-1086491.7805200252,-1073549.482208312,-1073549.482208312,-1073549.482208312,0.0,0.0,0.0,53577886.652046844
2025-02-18,55736615.04724087,44910522.34900102,63224849.260380335,55736580.966378346,55736650.218067236,-1697275.5121153684,-1697275.5121153684,-1697275.5121153684,-859143.5992361999,-859143.5992361999,-859143.5992361999,-838131.9128791683,-838131.9128791683,-838131.9128791683,0.0,0.0,0.0,54039339.5351255
2025-02-19,55735302.17970654,47209654.949150234,64507567.43415015,55735266.83119672,55735338.13849534,-944.0351149540805,-944.0351149540805,-944.0351149540805,572021.3035145386,572021.3035145386,572021.3035145386,-572965.3386294927,-572965.3386294927,-572965.3386294927,0.0,0.0,0.0,55734358.14459159
2025-02-20,55733989.31217223,46373611.853438385,65311754.78848819,55733952.57170579,55734026.281740285,138408.98076696586,138408.98076696586,138408.98076696586,423331.832403282,423331.832403282,423331.832403282,-284922.85163631616,-284922.85163631616,-284922.85163631616,0.0,0.0,0.0,55872398.29293919
2025-02-21,55732676.44463791,47691565.54593043,65676577.5572116,55732638.47826248,55732714.661460534,684967.2484445608,684967.2484445608,684967.2484445608,666336.9238911616,666336.9238911616,666336.9238911616,18630.32455339916,18630.32455339916,18630.32455339916,0.0,0.0,0.0,56417643.69308247
2025-02-22,55731363.57710359,46853427.733574525,66277825.692425914,55731324.466907255,55731402.92709,587653.6123996257,587653.6123996257,587653.6123996257,257615.59947343473,257615.59947343473,257615.59947343473,330038.01292619103,330038.01292619103,330038.01292619103,0.0,0.0,0.0,56319017.189503215
2025-02-23,55730050.70956927,47393861.24505565,65002493.58386421,55730010.78179333,55730091.33226079,667889.1053367123,667889.1053367123,667889.1053367123,26329.720472672754,26329.720472672754,26329.720472672754,641559.3848640396,641559.3848640396,641559.3848640396,0.0,0.0,0.0,56397939.81490598
2025-02-24,55728737.84203495,46038976.4289557,64510356.81288052,55728697.01746371,55728779.59999273,-140917.0733528334,-140917.0733528334,-140917.0733528334,-1086491.7805218154,-1086491.7805218154,-1086491.7805218154,945574.7071689821,945574.7071689821,945574.7071689821,0.0,0.0,0.0,55587820.768682115
2025-02-25,55727424.974500634,46503659.25474569,65588825.06049977,55727382.50265954,55727467.90533687,375641.3281928211,375641.3281928211,375641.3281928211,-859143.5992358063,-859143.5992358063,-859143.5992358063,1234784.9274286274,1234784.9274286274,1234784.9274286274,0.0,0.0,0.0,56103066.30269346
2025-02-26,55726112.10696632,49121781.62607526,66701963.48496323,55726068.35134585,55726156.169420406,2074421.021435326,2074421.021435326,2074421.021435326,572021.303514241,572021.303514241,572021.303514241,1502399.717921085,1502399.717921085,1502399.717921085,0.0,0.0,0.0,57800533.128401645
2025-02-27,55724799.239431985,48879997.48861098,66602255.78522487,55724754.22377581,55724843.993668035,2165640.8052321835,2165640.8052321835,2165640.8052321835,423331.83240443625,423331.83240443625,423331.83240443625,1742308.9728277472,1742308.9728277472,1742308.9728277472,0.0,0.0,0.0,57890440.04466417
